Dialogue ID,Chapter ID,Dialogue,Character Name,Character ID,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place ID,Place Name,Place Category
4941,165,I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4942,165,No!  I mean... she's brilliant. And we're friends.  But... no.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,41,Headmaster's Office,Hogwarts
4943,165,"Forgive me, Harry, I...",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4944,165,"... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4945,165,What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4946,165,This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would...,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4947,165,"I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore.  In all the years Tom's been here, he's never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence.",Mrs. Cole,90,Human,Male,,,,,48,Pensieve,Hogwarts
4948,165,I am not family.  But his name has been known to me since birth.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4949,165,I see...,Mrs. Cole,90,Human,Male,,,,,48,Pensieve,Hogwarts
4950,165,I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things.,Mrs. Cole,90,Human,Male,,,,,48,Pensieve,Hogwarts
4951,165,Perhaps you could give me an example.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4952,165,"You've got a visitor, Tom.",Mrs. Cole,90,Human,Male,,,,,48,Pensieve,Hogwarts
4953,165,"How do you do, Tom.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4954,165,"Well, I'll leave you two to yourselves.",Mrs. Cole,90,Human,Male,,,,,48,Pensieve,Hogwarts
4955,165,Don't.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4956,165,As you wish.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4957,165,"You're the doctor, aren't you?",Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4958,165,No.  I am a Professor.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4959,165,"I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different.",Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4960,165,Perhaps they're right.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4961,165,I'm not mad.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4962,165,Hogwarts is not a place for mad people.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4963,165,It's a school.  A school of... magic.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4964,165,"You can do things, can't you, Tom? Things the other children can't.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4965,165,Yes.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4966,165,"Tell me some of the things you can do, Tom.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4967,165,I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4968,165,Who are you?,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4969,165,"I'm like you, Tom.  Different.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4970,165,Prove it.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4971,165,"I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4972,165,Take it out.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4973,165,Is there anything in that box you ought not to have?,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4974,165,"Why did you want these things, Tom?",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4975,165,I like having things that belonged to other people.  It makes me feel ... close to them.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4976,165,"Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4977,165,I can speak to snakes too.,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4978,165,They find me.  Whisper things.  Is that normal.  For someone like me?,Tom Riddle,24,Human,Male,Slytherin,,Yew,Phoenix Feather,48,Pensieve,Hogwarts
4979,165,It is unusual.  But not unheard of.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,48,Pensieve,Hogwarts
4980,165,"Did you know, sir?  Then?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,41,Headmaster's Office,Hogwarts
4981,165,Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I...,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4982,165,"Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4983,165,"You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,41,Headmaster's Office,Hogwarts
4984,165,"No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4985,165,You said Professor Slughorn would try to collect me.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,41,Headmaster's Office,Hogwarts
4986,165,I did.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4987,165,Do you want me to let him?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,41,Headmaster's Office,Hogwarts
4988,165,Yes.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,41,Headmaster's Office,Hogwarts
4989,166,All right!  Queue up!  Excuse me...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,51,Quidditch Pitch,Hogwarts
4990,166,Shut It!,Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,51,Quidditch Pitch,Hogwarts
4991,166,Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,51,Quidditch Pitch,Hogwarts
4992,166,"No hard feelings, Weasley, alright?",Cormac McLaggen,71,Human,Male,Gryffindor,,,,51,Quidditch Pitch,Hogwarts
4993,166,Hard feelings?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,51,Quidditch Pitch,Hogwarts
4994,166,I'll be going out for Keeper as well.  Nothing personal.,Cormac McLaggen,71,Human,Male,Gryffindor,,,,51,Quidditch Pitch,Hogwarts
4995,166,"Really?  Strapping guy like you, you've got a Beater's build, don't you think?  Keeper needs to be agile, quick --",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,51,Quidditch Pitch,Hogwarts
4996,166,"I like my chances.  Say... think you could introduce me to your friend Granger?  Wouldn't mind getting on a first name basis, know what I mean?",Cormac McLaggen,71,Human,Male,Gryffindor,,,,51,Quidditch Pitch,Hogwarts
4997,166,"All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,51,Quidditch Pitch,Hogwarts
4998,166,Hang on.  She's his sister.  How do I know she won't toss him a floater?,Cormac McLaggen,71,Human,Male,Gryffindor,,,,51,Quidditch Pitch,Hogwarts
4999,166,"Piss off, Cormac.  How 'bout I toss you a floater?",Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,51,Quidditch Pitch,Hogwarts
5000,166,Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,51,Quidditch Pitch,Hogwarts
5001,166,"C'mon, Ron...",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,51,Quidditch Pitch,Hogwarts
5002,166,Isn't he brilliant?,Lavender Brown,65,Human,Female,Gryffindor,,,,51,Quidditch Pitch,Hogwarts
5003,166,"Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,39,Griffindor Common Room,Hogwarts
5004,166,"Has a bit of a thing for you, Hermione.  Cormac.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,39,Griffindor Common Room,Hogwarts
5005,166,He's vile.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5006,166,Ever heard of this spell?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,39,Griffindor Common Room,Hogwarts
5007,166,No I have not. And if you had a shred of self-respect you would turn that book in.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5008,166,"Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,39,Griffindor Common Room,Hogwarts
5009,166,What?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,39,Griffindor Common Room,Hogwarts
5010,166,"I'd like to know just whose book that was.  Let's take a look, shall we?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5011,166,No.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,39,Griffindor Common Room,Hogwarts
5012,166,Why not?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5013,166,It's... old.  The binding is fragile.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,39,Griffindor Common Room,Hogwarts
5014,166,The binding is fragile?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5015,166,Who's the Half-Blood Prince?,Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,39,Griffindor Common Room,Hogwarts
5016,166,The who?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5017,166,The who?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,39,Griffindor Common Room,Hogwarts
5018,166,That's what it says.  Right here. 'This Book is the Property of the Half-Blood Prince.',Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,39,Griffindor Common Room,Hogwarts
5019,166,"For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,39,Griffindor Common Room,Hogwarts
5020,166,"I didn't say I wasn't curious. And, by the way, I don't sleep with it.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,39,Griffindor Common Room,Hogwarts
5021,166,"Yeah. Right. Well, it's true.  I like a nice chat before I go to bed.  Now you're always reading that bloody book.  It's like being with Hermione.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5022,166,"Well, I was curious.  So I went to",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5023,166,The library.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5024,166,The library.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5025,166,And?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5026,166,And... nothing.  There's no reference to the Half-Blood Prince anywhere.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5027,166,Good.  That settles it then.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5028,167,"Hey, you three!",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,22,The Three Broomsticks,Hogsmeade
5029,167,"What've you got there, Hagrid?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5030,167,Stinksap.  Burn the whiskers right off yer chin.  Trees 'ere are drippin' with it.,Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,22,The Three Broomsticks,Hogsmeade
5031,167,"Stinksap?  You're not sick, are you?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5032,167,"It's not fer me.  It's fer Aragog. Yeh remember Aragog, don' yeh?",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,22,The Three Broomsticks,Hogsmeade
5033,167,Spider?  About six feet tall?  Ten feet wide?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5034,167,Tha's the one.  He's taken ill. I'm hopin' ter nurse 'im back. Keep yer fingers crossed.,Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,22,The Three Broomsticks,Hogsmeade
5035,167,Barking.  Does he not remember that raving arachnid tried to eat us? What?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5036,167,"The Aurors. I know they're here to protect us, but... somehow I don't feel any safer.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5037,167,Filius!  I was hoping to find you at the Three Broomsticks.,Horace Slughorn,8,Human,Male,Slytherin,,Cedar,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5038,167,"Emergency choir practice, I'm afraid, Horace.",Filius Flitwick,59,Human (Part-Goblin),Male,Ravenclaw,,,,22,The Three Broomsticks,Hogsmeade
5039,167,Who's up for a Butterbeer?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5040,167,No.  Over here.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5041,167,"No, no.  Sit next to me.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5042,167,O-kay.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5043,167,What'll we have?,Death Eater,157,,,,,,,22,The Three Broomsticks,Hogsmeade
5044,167,"Three Butterbeers.  Splash of ginger in mine, please.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5045,167,"Aw, bloody hell...",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5046,167,"Oh, honestly, Ronald.  They're just holding hands...",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5047,167,And snogging.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5048,167,I'd like to leave.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5049,167,Leave?  You can't be serious.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5050,167,That happens to be my sister.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,22,The Three Broomsticks,Hogsmeade
5051,167,So?  What if she looked over here and saw you snogging me?  Would you expect her to get up and leave?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5052,167,"Harry, m'boy!",Horace Slughorn,8,Human,Male,Slytherin,,Cedar,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5053,167,"Hello, sir.  Wonderful to see you.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5054,167,"So what brings you here, sir?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
5055,167,"Oh, the Three Broomsticks and I go way back.  Longer than I'd care to admit.  In fact, I remember when it was simply One Broomstick!",Horace Slughorn,8,Human,Male,Slytherin,,Cedar,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5056,167,"Oops!  All hands on deck, Granger!",Horace Slughorn,8,Human,Male,Slytherin,,Cedar,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5057,167,"Listen, m'boy.  In the old days, I used to throw together the occasional supper and invite a select student or two.  Would you be game?",Horace Slughorn,8,Human,Male,Slytherin,,Cedar,Dragon Heartstring,22,The Three Broomsticks,Hogsmeade
5058,167,"I'd consider it an honor, sir.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,22,The Three Broomsticks,Hogsmeade
